Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
2 helpful votes,1 contribution,5.0 of 5 bubbles,Great place,New hotel but with experienced staff. Great location for Knotts or Disneyland. Big breakfast area. Nice patio with fire feature. Easy access to I 5 and hwy 91. Clean rooms with energy efficient lighting and appliances.,June 2019,none,none,none,none,none,none,none,none,none,140,111
2 helpful votes,1 contribution,5.0 of 5 bubbles,Shiny and New,"The hotel was very clean and welcoming. Our room was very clean. The pool was nice. The staff were very friendly and helpful with everything we needed during our stay. The hotel is new, so everything was in great shape. The breakfast was good! Pastries/muffins, waffles, eggs/meat/potatoes, oatmeal, cereal, fruit/yogurt, juice, coffee. We will definitely stay again next time we make a trip to Disney😁",June 2019,none,none,none,none,none,none,none,none,none,141,111
2 helpful votes,1 contribution,5.0 of 5 bubbles,Nice hotel! Very happy,"I would recommend this hotel, as the employees are very nice and breakfast was fantastic. Our bed was very comfortable and the shower was awesome too. The atmosphere was nice and im glad for refrigerator and microwave so we can save money and feed our kids instead of going somewhere to eat all the time.",June 2019,none,none,"Thank you for staying with us and so happy you enjoyed you stay with us. I am really happy that the staff did a wonderful job, I am very lucky to have this great staff.",none,none,none,none,none,none,142,111
2 helpful votes,1 contribution,5.0 of 5 bubbles,Great hotel!!!,The hotel worked with us since we were in town for a funeral. Very clean hotel and staff was very helpful. The room was great And breakfast was good as well. I will definitely stay here again in the future!,June 2019,none,none,Thank you for staying with us and glad you enjoyed you time here at the Hampton INN & Suites,none,none,none,none,none,none,143,111
2 helpful votes,1 contribution,2.0 of 5 bubbles,Avoid this noisy new hotel,"This hotel was brand new, so we decided to venture out a bit further from Disneyland than we usually do... there aren’t the usual higher parking fees, but I’ll pay those next time to avoid the paper thin walls in the rooms, we could hear normal conversations in the rooms next to us and the tv sounded like it was on full blast! I have never stayed in a room so noisy! And then to top it off there are no dressers to unpack your stuff in... we had to leave everything in our suitcase all week:( the fridge is a energy saver that barely kept things cold on the highest setting. The new microwave had to be turned on over and over again to heat anything up... on a positive note the bathroom was nice and the water pressure was decent.... I wouldn’t stay here again... I want to sleep at",May 2019,none,none,"I am very sorry you didn't get a good night sleep. We are looking into so things to help the Nosie leave. We are running very full and have some younger groups in house so the noisy leave could get high then normal sometime. Again, I apologize for your recent stay at the hotel.",none,none,none,none,none,none,144,111
2 helpful votes,2 contributions,5.0 of 5 bubbles,Perfect place for disney fanatics😊,"Love the location! Near every place where we want to be including Porto's😊 Clean,very chic decors Staff were friendly and our requests were granted... Breakfast was delish esp the sausage...will definitely be looking for this place again if we ckme back this area.",May 2019,none,none,none,none,none,none,none,none,none,145,111
120 helpful votes,289 contributions,5.0 of 5 bubbles,Wonderful find,"We booked this hotel as the wedding reception we were attending was only 3 miles away. I also liked the fact that it's a new hotel and the price was very reasonable.  The rooms are huge!  I guess this is a standard in the area though as Knotsberry farm is practically next door and Disneyland is a short drive away. The bathroom is also big and stocked with Neutrogena toiletries,  fluffy towels and they even had a pack of make up remover wipes.  All rooms have a microwave too.  Breakfast is included and they had waffles,  eggs,  bacon,  and sausages,  flavored yogurt,  basically fare targeted for children.  Coffee and tea are also available all day at the lobby.",May 2019,none,none,Thank you for staying with us and glad you enjoyed your stay! The next time you in the area we are here waiting for you!,none,none,none,none,none,none,146,111
2 helpful votes,2 contributions,5.0 of 5 bubbles,Super hotel,Excellent hotel. Near disney and knotts . Free parking and breakfast. Would definitely stay at this hotel again.All of the staff are really friendly and helpful. The pool is heated . They have a nice fire place to drink coffee.,May 2019,none,none,Thank you for staying and so happy you got to meet my great staff! We will be here for your next visit.,none,none,none,none,none,none,147,111
27 helpful votes,51 contributions,5.0 of 5 bubbles,Nice New Hotel,Nice location and great continental breakfast. Everything was clean. This location worked great for a home base for our sales appointments in the area. Restaurants were near by. I would definitely stay here again.,May 2019,none,none,Thank you for staying and we can't wait to see you again soon,none,none,none,none,none,none,148,111
62 helpful votes,22 contributions,4.0 of 5 bubbles,Great new hotel,"Unfortunately, our room was close to the elevator and the chime on the elevator did not ever seem to stop. The room was  lacking an in-room safe which I think is a huge shortcoming in a tourist area. Service was excellent as was the room otherwise, and breakfast was great.",May 2019,none,none,Thank you for staying with us and sorry you were close to the elevator. We do offer safe deposit box at the front desk fo all guest. We hope to see you again.,none,none,none,none,none,none,149,111
1 helpful vote,1 contribution,5.0 of 5 bubbles,"Brand New Hotel, Wonderful Staff, Free Parking, Great location for Knott's and Disneyland","Hotel is brand new and rooms are very nice and comfortable, Staff was great, recomending great restaurants in the area and Breakfast was very nice and easy in lobby area. Would stay here again, Free Parking most hotels in area charge. Minutes to Parks via Carpool lanes.",May 2019,none,none,Thank you for staying at our hotel. We hope you make this your home away from home.,none,none,none,none,none,none,150,111
1 helpful vote,1 contribution,4.0 of 5 bubbles,Recent stay,"This trip was a nice stay with family.  The hotel is beautiful and great amenities.  However the bed was one of the worst sleeps I’ve ever had.  I’m not quite sure what the issue was, but all of us woke up with sore backs.",May 2019,none,none,Thank you for staying with us and sorry to hear about the bed. All the beds are brand new but will looking into that room and that bed.,none,none,none,none,none,none,151,111
1 helpful vote,1 contribution,1.0 of 5 bubbles,Noisy Hotel,"EXTREMELY noisy neighbors.  Kids running in room above at 2 am. Noisy hallways. Not the Hilton Experience I'm used too. If you want to get some sleep and rest, consider NOT staying here.  On the other hand, the Front Desk Staff and Breakfast Staff is Very Pleasant!!",May 2019,none,none,Thank you for staying with us and sorry to hear about the kids running at 2 am. We are looking into what can be done about the noisy so every guest can have a great stay.,none,none,none,none,none,none,152,111
19 helpful votes,16 contributions,5.0 of 5 bubbles,"New hotel, great stay despite small problems","I stayed here for a week and had a few small complications but the staff was quick to make it better. Breakfast is mediocre, like most hotels, but the beds are so comfortable. We enjoyed our stay and next time will definitely choose the suite. After getting our room upgraded after a problem we realized the suite makes a big difference. I would stay here again and definitely would recommend it to others.",May 2019,none,none,Thank you for staying with us.,none,none,none,none,none,none,153,111
75 helpful votes,105 contributions,5.0 of 5 bubbles,Fabulous New Hotel,"Fabulous new hotel, close to 5 freeway, helpful & friendly staff, clean spacious rooms. Fire pit close to outdoor pool.  Free parking. Delicious breakfast with good variety.  Restaurants within 15-20 minutes.",May 2019,none,none,Thank you for staying with us and very happy that you enjoyed your stay with us.,none,none,none,none,none,none,154,111
1 helpful vote,1 contribution,5.0 of 5 bubbles,Good and Comfortable hotel with proper amenities,Good hotel and good people.  service was excellent and i would definitely stay here again.  The team was helpful in every way.  the pool and the fireplace and enough parking really helped.  recommend this hotel to everyone.,April 2019,none,none,Thank you  for staying with us glad you had an awesome stay with us.,none,none,none,none,none,none,155,111
1 helpful vote,1 contribution,5.0 of 5 bubbles,Great place to stay,"Very new, good price, great location a few minutes away from Disneyland, close to Korea Town so some great food options around. If you stop by I'd recommend going by 85C Cafe. Room was fantastic, breakfast was great. Gotta get one of the waffles.",May 2019,none,none,Thank you for staying with us amd we hope you make this hotel your home away from home,none,none,none,none,none,none,156,111
1 helpful vote,1 contribution,5.0 of 5 bubbles,Very pleasant staff,We booked due to Knotts Hotel being fully booked and I honestly do not regret a thing.  Our room was so nice and we enjoyed our complimentary breakfast.  Breakfast staff made you feel very welcomed and so accommodating,April 2019,none,none,Thank you for staying with us and we hope to see you soon.,none,none,none,none,none,none,157,111
21 helpful votes,19 contributions,5.0 of 5 bubbles,Perfect,"This was the perfect place to stay while visiting Orange County. Beds were comfortable and the breakfast was fabulous.  The staff we encountered was very friendly and accommodating,  they were working hard to keep the full breakfast neat and tidy. Very clean, especially being a brand new hotel, it should be. The pool looked nice but we weren't able to use in our timeframe. Our family of 5 stayed in a Jr. Suite which was large. The electric/lighting took us a couple of minutes to figure out (room key has to be left in the slot by the door for electric power), but it makes sense. Good luck and we will be back.",April 2019,none,none,none,none,none,none,none,none,none,158,111
