Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,2 contributions,5.0 of 5 bubbles,Nice room and hotel,on my stay I got good price average $100 per night with 2 beds nice room and nice breakfast. staffs are nice. will back for sure. location is nice area. a lot of shop and restaurant are around where you live.,October 2017,none,none,"We would like to thank you for taking the time to post a review of your stay. We are glad to hear that you enjoyed the two queen suite, complimentary breakfast buffet, and the staff was friendly. Thank you again for your review. We look forward to hosting you again in the future.",none,none,none,none,none,none,158,300
1 helpful vote,14 contributions,5.0 of 5 bubbles,Wonderful place to stay,The hotel was better than our expectation. The people were friendly and willing to help. The room was spacious. I like having the two rooms as I could read while my husband watched sports. My only suggestion is to make sure you spray the waffle machine as mine stuck and was hard to get out!,October 2017,none,none,"I appreciate you taking the time to post a review of your stay. I am proud of our team for being helpful, friendly and providing you with an enjoyable experience. Thank you for your feedback regarding the waffle iron. I'm sorry to hear that the waffle was sticking and we will make sure there is spray available to prevent this from happening to other guests. The staff and I would like to thank you for posting your review. We look forward to welcoming you back in the future.",none,none,none,none,none,none,159,300
32 helpful votes,31 contributions,5.0 of 5 bubbles,Good hotel,"Stayed here while visiting my 96 year old aunt. Was very pleasantly surprised by hotel. Expected serviceable, got much more. The rooms were very large. Two queen  beds in one room, and another separate room(pocket door ) with couch, chair, tv, fridge and microwave. Housekeeping was as good or better than any five star hotel we have stayed at. Breakfast was very good and made fresh. Only con is it is the same daily, bit there are enough choices for variety on a longer stay. Front desk people super nice and attentive. We had a broken lock and ten minutes later someone was there to fix it! If you put out your do not disturb sign housekeeping leaves you a note with a number to call when you are ready. Up until 2pm you can get housekeeping .  Definitely recommend this hotel.",September 2017,none,none,"I want to thank you for taking the time to post a review of your stay.  It's great to hear that you found the accommodations pleasant, clean, and the staff was attentive and nice.  Thank you again for your review and recommendation.  It would be our pleasure for you to repeat your experience with us in the future.",none,none,none,none,none,none,160,300
1 helpful vote,5 contributions,4.0 of 5 bubbles,Good Night Sleep!,"Very good night, Beautiful room clean, quiet and nice suite. The staff was very attentive to our needs, The breakfast is excellent they have a chef that was making eggs bacon sausage and hash browns. The staff during breakfast kept the area clean and well stocked too.",October 2017,none,none,"Thank you so much for sharing your experience with us. I truly appreciate your comments regarding the clean accommodations, the attentive staff and the excellent breakfast buffet.  Once more, thank you for posting your review. We look forward to having you visit us again in the future.",none,none,none,none,none,none,161,300
none,6 contributions,5.0 of 5 bubbles,Amazing,Irvine place was very nice clean quiet very mind relaxing In the morning the staff was very helpful food was amazing everything with clean nice and then order I would recommend this hotel to anyone that is traveling in Irvine or Anaheim orange county area,September 2017,none,none,"We appreciate you taking the time to post a review of your stay. It's great to hear that you found the accommodations clean, relaxing and the staff helpful. Thank you again for your review. It would be our pleasure for you to repeat your experience with us in the future.",none,none,none,none,none,none,162,300
13 helpful votes,65 contributions,5.0 of 5 bubbles,Great Business or Vacation,Great sound proofing and location. Even with nearby construction we did not hear it in our room. Perfect two-room set up with microwave and refrigerator. PET FRIENDLY!!!   Great value for travel to beaches and amusement parks.,September 2017,none,none,"I want to thank you for taking the time to post a review of your stay. It's great to hear that our hotel was centrally located to your destinations and that our pet friendly suites met your accommodation needs. Thank you again for sharing your comments with us. We would love to see you again, should your travels bring you back to our area.",none,none,none,none,none,none,163,300
none,1 contribution,5.0 of 5 bubbles,Great Value for the Price,"The hotel and hotel staff was GREAT! Got everything I needed and you beat it for the price you pay for. It will be my go to Hotel when I'm in the Irvine area. Rene will take care of all your questions or needs,very professional.",September 2017,none,none,I want to thank you for taking the time to post a review of your stay.  I truly appreciate your comments regarding the value you found in the amenities and service our staff provided to you.  Thank you again for your kind words.  The staff and I would love to provide you with another comfortable stay in the future.,none,none,none,none,none,none,164,300
none,1 contribution,5.0 of 5 bubbles,Excellent Stay!,They provided great service and  had an amazing staff. The breakfast had variety. Very clean rooms.  We were in town for my mother's funeral and the room was perfect for our needs. Fair price. Definitely will stay again when back in town.,September 2017,none,none,"Thank you so much for sharing your experience with us. Please accept our condolences for the loss of your mother.  I'm pleased that you enjoyed all the options our breakfast has to offer and that the staff provided great service. Thank you again for sharing your experience with us.  We would love to see you again, should your travels bring you back to our area.",none,none,none,none,none,none,165,300
none,1 contribution,5.0 of 5 bubbles,Classy hotel for reasonable rate,"We were surprised at how nice the Best Western Irvine Spectrum was compared to the price we paid. A great find. The breakfast was made to order, the wait staff was helpful, and the facilities were clean.",September 2017,none,none,I want to thank you for taking the time to post a review of your stay.  It's great to hear that you found the accommodations clean and affordable and the staff helpful.  Thank you again for your review.  It would be our pleasure for you to repeat your experience with us in the future.,none,none,none,none,none,none,166,300
1 helpful vote,3 contributions,3.0 of 5 bubbles,ok,"breakfast needs work,odor strong in rooms..staff good.close to good restaurants,easy on off expressway..shopping close, all freeway near by ..nice pool lousy work out room dated old easy to get hurt.other than that????",September 2017,none,none,"I appreciate you taking the time to write a review of your experience with us.  I sincerely apologize that there was an odor in your room and that we did not move you into another room once this issue was brought to our attention.  To prevent this from happening again, my team is going into all the guest rooms to verify that there are no odors prior to all guests arrivals.  I really appreciate you bringing this to our attention.    We hope that you will give us the opportunity to provide you with a better stay the next time you're in the area.",none,none,none,none,none,none,167,300
none,2 contributions,4.0 of 5 bubbles,Great place for the price!,"Free parking New rooms, lots of space  Easy access from parking lot, fair price,   close to all.nice pool and staff. Was not happy with breakfast or coffee and I'm a pretty easy person to satisfy. Would stay again if had tbe chance.",September 2017,none,none,none,none,none,none,none,none,none,168,300
1 helpful vote,5 contributions,4.0 of 5 bubbles,The breakfast is awesome.  The room not so much.,That was the best breakfast I have ever had in a hotel.  The front desk staff could not have been nicer or more helpful.  The room was oddly set up.  The sink was in the bedroom and not in the bathroom.  We did hear our upstairs neighbors walking around.  Luckily they went to bed early.,September 2017,none,none,none,none,none,none,none,none,none,169,300
2 helpful votes,16 contributions,5.0 of 5 bubbles,Family Vacation,We live in central California and love to visit So Cal when we can as we grew up there.  We decided to find a place affordable and off the beaten path so we could drive to enjoy all the places we visit in Orange County while we're there! This was a great find and we were able to fit our family in one room for a decent price! It's a little dated but definitely worth what we paid! Would visit again!,June 2017,none,none,"I want to thank you for taking the time to post a review of your stay. It's great to hear that you found the accommodations clean, affordable and spacious for your families vacation. Thank you again for your review. It would be our pleasure for you to repeat your experience with us in the future.",none,none,none,none,none,none,170,300
none,3 contributions,3.0 of 5 bubbles,Nice hotel but doesn't match the lake forest neighborhood,"We were not expecting to find an airport like hotel at lake forest. The neighborhood is supposed to be very high level, but it just a normal hotel, next to the highway 5. The wifi was not working very well, neither the ICE machine.  In the mean time, the room was big, with a kind of living room separate d from the bed room, this is really nice. The bed was comfy (firm but not too much). The AC is integrated and not so noisy (i don't like the noisy AC machines). The breakfast is always the same (eggs/bacon/sausages/hash browns) but it's nice for a short period. The hotel is not that far from the beaches but need to take highways, hopefully we could take carpool line to make it in 30 minutes.  I think I would come back if the price is not too high.",September 2017,none,none,Thank you for taking the time to write a review of your stay. I sincerely apologize that you were experiencing issues with the WIFI during your stay and that the ice machines were depleted due to the high demand. We are working with our internet service provider to provide more reliable service for all our guests and we are working on adding an additional ice machine to help with the demand during busy times. I really appreciate you bringing this to our attention. We hope that you will give us the opportunity to provide you with a better stay the next time you're in the area.,none,none,none,none,none,none,171,300
none,4 contributions,3.0 of 5 bubbles,Rate this hotel,"They allow pets! The exterior of the building is a bit run down looking, but the inside is a little better. The cable was shut off the day we were checking out, which was lame. But overall, it's an okay hotel for the price.",September 2017,none,none,"Thank you for the feedback about your stay at our hotel.  I sincerely apologize that the cable was not working on the day of your departure.  To ensure that a situation like yours doesn't happen again, we are currently in the process of upgrading our cable to HD and the service should be more reliable with a better picture.  I really appreciate you bringing this to our attention.    We hope that you will give us the opportunity to provide you with a better stay the next time you're in the area.",none,none,none,none,none,none,172,300
24 helpful votes,28 contributions,5.0 of 5 bubbles,Last leg of our trip,"Great hotel, nice staff, clean hotel, good breakfast, easy access to 5 Fwy.  Called to check availability, Ethan at front desk was super courteous and informative.  We would definitely stay here again.  Thanks BW.",September 2017,none,none,We want to thank you for taking the time to post a review of your stay.  We truly appreciate your comments regarding Ethan and the assistance he provided to you. We are glad you enjoyed the hot breakfast buffet and that you found the hotel to be nice and clean.  The staff and I would like to thank you again for posting your review.  We look forward to welcoming you back in the future!,none,none,none,none,none,none,173,300
1 helpful vote,2 contributions,5.0 of 5 bubbles,Give Best Western a Try,"Best Western has remodeled their hotels, are focusing on customer service and have won us over.  We had a nice stay in Irvine and would recommend this hotel to our friends. Breakfast was cooked to order and was so good.  The staff was helpful and friendly and never made us feel like we were a burden.  The property is in a good location and is clean and well kept.  We'll be back as soon as we can!",September 2017,none,none,Thank you so much for sharing your experience with us.  I am glad to read that you were pleased with new furniture and bedding we have added to the rooms. I am proud of our team and the commitment they have to providing excellent service to all our guests. We appreciate your acknowledgment of their efforts. Thank you again for sharing your comments with us.  We look forward to hosting you again in the future.,none,none,none,none,none,none,174,300
42 helpful votes,57 contributions,5.0 of 5 bubbles,Fantastic stay!,"The check in was fast and easy. Staff at the front desk was professional and friendly. Room was super nice! Very spacious great for business trips! Bathroom was pretty big and clean, nice deep tub. Tv, fridge, micro & AC worked, everything was super clean. Clean carpeting. Good phone service. Clean bedding and sheets. Wifi worked. Nice size parking lot located at property with plenty of parking. Big clean towels. Elevator located at property. Nice swimming pool area. Love the decor. The sink was super cool. No bad oders! Good house keeping. Complimentary breakfast is available upon stay. Very quiet during my visit.",September 2017,none,none,"The staff and I read your review, and would like to thank you for writing such delightful things about the staff, accommodations and amenities.  I am glad to read that you had a fantastic stay.  The staff and I would like to thank you again for posting your review.  We look forward to welcoming you back in the future!",none,none,none,none,none,none,175,300
none,2 contributions,4.0 of 5 bubbles,A Great Pet Friendly Hotel,"Although the pet friendly hotel rooms have absolutely no view (just a large walled-in patio on the second floor), the room was very nice with a real living room and a large bedroom with 2 comfortable queen beds. Two TV's, nice water flow, clean, everything was perfect.",August 2017,none,none,none,none,none,none,none,none,none,176,300
none,2 contributions,4.0 of 5 bubbles,No Frills Place to Stay,Ideal for what we needed - place to sleep and pet -friendly.  Room clean and comfortable. Breakfast adequate. Withing walking distance of Starbucks and an excellent Pizza Studio - recommended. Irvine Spectrum nearby.,August 2017,none,none,none,none,none,none,none,none,none,177,300
47 helpful votes,20 contributions,5.0 of 5 bubbles,"Big suite with new furnishingss, great breakfast","This is a businessman's location not far from the freeway.  (Noisy outside, but not inside the room). In a NICE office park and the hotel is up to the needs of a busy executive.  It suited these two tourists visiting nearby friends just fine: a two-room suite with TVs in each room, a separate desk and lamp, a little balcony, a big bath with lots of towels, a comfortable bed. Everything looked new and freshly decorated.  The breakfast was cooked by a chef on the spot in the dining room,so the eggs, sausage,etc were really fresh and tasty.  The dining room overlooks a pretty swimming pool. But I really wish Best Western would lower their shower heads--way too high for a short person to adjust them!",August 2017,none,none,"Thank you for completing the review regarding your recent stay at our property.  Your business is very important to us and we value your feedback. By telling us what you liked about your stay and how we can improve, you are helping us deliver a superior experience for you and other guests in the future. We hope you will come back and see us again soon.",none,none,none,none,none,none,178,300
none,1 contribution,4.0 of 5 bubbles,Great value for the area.,"The Best Western Spectrum is a great price value for this area. Rooms are clean and comfortable.  Breakfast actually has a cook to make eggs, hash browns, bacon and sausage.  Much better than your average ""continental"" breakfast.  This is ""continental plus"".",August 2017,none,none,none,none,none,none,none,none,none,179,300
96 helpful votes,99 contributions,3.0 of 5 bubbles,Kind of icky,"Maybe it was just the people who stayed here at the same time as me, maybe it is the fact that this place needs an urgent facelift, or maybe it's just that you feel like you are in a standard motel... Whatever it is, this place is cheap for a reason.",June 2017,none,none,"Thank you for completing the review regarding your recent stay at our property.  On behalf of our entire team, I would like to apologize for not exceeding your expectations. Your satisfaction is important to us and we will be using the feedback you gave us to implement improvements such as painting the exterior, updating the room furniture, and upgrading the cable to HD to ensure we offer a better experience for guests in the future.  I hope that you will consider staying with us again so that we can have another chance to provide you with a superior experience.",none,none,none,none,none,none,180,300
1 helpful vote,1 contribution,1.0 of 5 bubbles,Pass... not worth the money!!!,Paid almost $140 for a single night.  Took 7 minutes to get hot water.  When I unfolded a bath towel to dry off a clump of somebody's hair fell out.  Room smelled musty.  Nightstand lights didn't work.  Responded to online advertisement for $88/night but told by desk clerk when I was checking this teaser rate is never honored... always more expensive.  - Waste of money!!!  Pay $20-$30 more somewhere else and you'll be glad you did!!!,August 2017,none,none,"Thank you for taking the time to tell us about your stay. On behalf of our entire team, I would like to apologize for the inconvenience you experienced with the hot water and the misunderstanding regarding the on-line offer. The search engines will always show what our lowest available rate is based on the dates of stay, you are required to enter the dates you would like to stay to see what rates are available, I apologize that it is not explained more clearly on the site and can understand how confusing it may be. Your satisfaction is important to us and we will be using the feedback you gave us to implement improvements to ensure we offer a better experience for guests in the future.  I hope that you will consider staying with us again so that we can have another chance to provide you with a superior experience.",none,none,none,none,none,none,181,300
1 helpful vote,8 contributions,5.0 of 5 bubbles,Review,"This hotel has a good location, close to freeways and the Irvine Spectrum. Staff very professional and helpful. We will be staying at this hotel again in the future. The breakfast staff was on tp of things making sure area was clean and you had everything that you wanted.",August 2017,none,none,We want to thank you for taking the time to post a review of your stay.  We truly appreciate your comments regarding the hot breakfast buffet and that you found the staff to be professional and helpful.  The staff and I would like to thank you again for posting your review.  We look forward to welcoming you back in the future!,none,none,none,none,none,none,182,300
1 helpful vote,3 contributions,3.0 of 5 bubbles,An OK place to stay,"We stayed at this hotel while attending a conference in the area. The rooms are clean, beds are comfortable so it was sufficient. The breakfast was mediocre at best and the supplies were not kept up sufficiently because the room was understaffed. There was only one working ice machine in the entire place - and we were there in August! It's hot out. Ice is kind of important!",August 2017,none,none,"We appreciate you taking the time to write a review of your experience with us. The situation you described regarding the breakfast being mediocre is truly regrettable. We are sorry for your experience and we are working on adding additional staff to help maintain and keep the breakfast fully stocked.  We continually work to improve our hotel, so I really appreciate you providing us with you feedback. We hope that you will give us the opportunity to provide you with a better experience the next time you're in town.",none,none,none,none,none,none,183,300
none,3 contributions,4.0 of 5 bubbles,convenient location,stayed here for 3 nights with the wife on a leisure trip to laguna beach/newport. Hotel is right off the the 5 freeway in a convenient location. parking can get dicey especially late at night when we checked in (spots in the garage are very small). they had one gentleman working the counter when we checked in and he was busy helping another guest so we had to wait (not long) but we had no idea if anyone was at the desk or not. The lady in front of us got fed up and left. but after this we had a very nice experience. the room was large and comfortable. internet worked fine. the breakfast dining area is muggy/crowded especially at peak times. egg/hashbrowns are served by a cook and otherwise they had waffles and pastries/cereal with some fruit. dining area was a bit uncomfortable,August 2017,none,none,"Thank you for taking the time to tell us about your stay. I'm pleased to hear that you found value in our hot breakfast buffet and our location conveniently located to restaurants, shopping and beaches. Thank you again for your review, we hope to see you again soon.",none,none,none,none,none,none,184,300
1 helpful vote,4 contributions,4.0 of 5 bubbles,"Nice place to stay.   breakfast well above average.  Good family place, lots of kids.","Good location for our travel.  Many near by restaurants to choose from with wide variety of types of food.  A cook cooking eggs, sausage and bacon fresh each morning.  Very clean and well appointed dining area.  Staff super freiendly and on the ball.  Hide-a-bed was not good even as they go. Mattress cover was loud crackly plastic and bottom sheet would not stay tucked in - uncomfortable for an adult.  Nice room layout with separate bedroom area with TVs in each room.  I'd definitely stay here again.",July 2017,none,none,"Thank you so much for sharing your experience with us.  We appreciate you letting us know about the sofa sleepers and the loud plastic. We just recently replaced all of our guest room sofas and it was an oversight on our part by not removing the plastic on the mattress.  We are sorry for this issue, but are happy to read that you and your family enjoyed the breakfast and that the staff was friendly and helpful throughout your stay.  Thank you again for sharing your comments with us.  We look forward to hosting you again in the future.",none,none,none,none,none,none,185,300
none,1 contribution,5.0 of 5 bubbles,Great Hotel,"Hotel offered great amenities for a great price, room was very spacious and we liked the privacy of a corner room. Would stay here again if I'm ever back in this area. Would recommend this place to friend and family. Looks like great place to stay for families.",July 2017,none,none,"The team and I would like to thank you for taking the time to write a review. We are so pleased to hear that you enjoyed your stay and we truly appreciate you recommending us to your friends and family. Once more, thank you for posting your review. We look forward to having you visit with us again in the future.",none,none,none,none,none,none,186,300
none,1 contribution,3.0 of 5 bubbles,Expected more from this hotel in this upscale area,"Have stayed at other Best Westerns in the past so I was a bit disappointed in this one. Felt it was a bit old and not kept us as well as it should have been. Some areas in our room were fine well others not so good. Torn shower curtains, safe & alarm clock not working, big red spot on carpet. The breakfast was good and the employees working in that area very nice. Probably won't stay at this hotel again.",July 2017,none,none,"Thank you for writing a review regarding your recent stay at our property.  On behalf of our entire team, I would like to apologize for not exceeding your expectations. Your satisfaction is important to us and we will be using the feedback you gave us to implement improvements to ensure we offer a better experience for guests in the future. I hope that you will consider staying with us again so that we can have another chance to provide you with a superior experience.",none,none,none,none,none,none,187,300
80 helpful votes,419 contributions,3.0 of 5 bubbles,You get what you pay for,Good 3 star hotel. Clean and friendly staff. Large room. Fridge microwave coffee maker. Bathroom in good condition. Everything works well. WAsher and dryer on the premises at $2 to run each machine but there is only 1 wAsher and 1 dryer. Plenty of free parking and the pool looked nice. Free breakfast was okay. Basic but good variety and it is all fresh.,July 2017,none,none,Thank you for sharing your experience with us. I'm glad that you found the rooms to be spacious and in good condition. We do hope you will choose to stay with us again so we can have the opportunity to provide you with a better experience.,none,none,none,none,none,none,188,300
none,2 contributions,5.0 of 5 bubbles,Pleasant stay,"Very satisfying stay in this hotel,  the staff very kind and responsible.  Breakfast is great, rooms are great, overall my stay was very pleasant.  Definitely will recommend this hotel if you are going to be in the area.",July 2017,none,none,"Thank you so much for posting a review of our property. We truly appreciate your kind comments regarding the staff, the accommodations, and the breakfast. Once more, thank you for posting your review. We look forward to having you visit with us again in the future.",none,none,none,none,none,none,189,300
none,1 contribution,4.0 of 5 bubbles,great beds gorgeous room,"beautiful room and very central to where we wanted to be, good rate. Very friendly staff at breakfast , great breakfast items. I am vegan and really appreciated the options I had Definitely recommend this hotel",July 2017,none,none,We want to thank you for taking the time to post a review of your stay.  We truly appreciate your comments regarding our friendly breakfast staff and that the variety of breakfast options were to your liking.  The staff and I would like to thank you again for posting your review.  We look forward to welcoming you back in the future!,none,none,none,none,none,none,190,300
54 helpful votes,69 contributions,3.0 of 5 bubbles,Not as expected.,"We were looking for a hotel next to the Irvine Spectrum so we could walk over to it a have a cocktail, shop and walk back to the hotel. Turns out it's not close to the Spectrum. You would have to drive. As Best Western Plus hotels go, this was a bad experience. The TVs were analog, not HD. WiFi was unavailable during our stay. The toilet was broke upon arrival. No shuttle service available to the Spectrum. We left that night because it was so disappointing.",June 2017,none,none,I appreciate you taking the time to write a review of your experience with us.  I sincerely apologize that we were not able to meet or exceed your expectations. I appreciate your feed back and wanted to share with you that we are in the process of updating all our guest room televisions to HD and we are working closely with our High Speed Internet Provider to provide an easier more stable WiFi connection for all of our guests. We hope that you will give us the opportunity to provide you with a better stay the next time you're in the area.,none,none,none,none,none,none,191,300
2 helpful votes,10 contributions,5.0 of 5 bubbles,Good stay,We stayed two nights at this hotel and we well impressed with quality and services of the hotel. Breakfast was well stock and attended were keeping tables clean. Room well decorated and clean. Parking is tight and challenging to find space for late arrival.,June 2017,none,none,Thank you so much for sharing your experience with us. We are glad that you had a good stay and that you were impressed with the hotel and services. The staff and I would like to thank you again for posting your review. We look forward to welcoming you back in the future!,none,none,none,none,none,none,192,300
2 helpful votes,10 contributions,3.0 of 5 bubbles,Hard to find,"Young lady at the front desk was awesome, great customer service !!!  Its hard to find, its on this little dinky street that doesn't even look like a street, its more like a merge opening, right above the freeway, you can only go in, no out. Its in an area that is still under construction like office complexes and they are still under construction.   The parking leaves much to be desired, all spaces are compact and big pickups and SUVs take up 2 spaces leaving no parking. More handicap parking is needed.   Rooms are as expected and as shown on website, could use a few hard pillows, all too soft. Breakfast here is a bonus with eggs and bacon/sausage & potatoes, in addition to toast. waffles, cereal, muffins.   The pool & hot tub were probably nice but way too many kids for us to",June 2017,none,none,We appreciate you taking the time to to write a review of your experience with us. We apologize that it was difficult to locate our hotel and that parking was challenging. Our front desk staff is available 24 hours a day to assist guests with directions or to assist with additional parking locations. We are happy to hear that you did enjoy our breakfast and that the front desk was friendly. Thank you again for posting your review. We look forward to having you visit with us again in the future.,none,none,none,none,none,none,193,300
14 helpful votes,66 contributions,5.0 of 5 bubbles,Great Hotel,This was our first stay at the Best Western Plus Irvine Spectrum Hotel.  The staff were amazing.  They were extremely helpful and courteous.  The hot breakfast is made on-site with a cook on staff.  You can special order if you desire.  The room we stayed in was beautiful and spacious.  I recommend this hotel if you are in Irvine.  You are not far from Disneyland and Knott's Berry Farm.,June 2017,none,none,"Thank you so much for sharing your experience with us. We are so pleased to hear that you had a great experience with the staff and the accommodations. We look forward to seeing you in the future, should your travels bring you back to our area.",none,none,none,none,none,none,194,300
14 helpful votes,66 contributions,5.0 of 5 bubbles,Great hotel,If you are in the Irvine area I highly recommend your booking your reservation at this hotel.  The staff were extremely helpful and courteous.  The breakfast served is freshly cooked in front of you.  If you need something special they are very accommodating.,June 2017,none,none,Thank you so much for posting a review of our property. The staff and I truly appreciate you recommending our hotel. We look forward to having you visit us again in the future.,none,none,none,none,none,none,195,300
none,1 contribution,5.0 of 5 bubbles,"Awesome hotel, definitely coming back if I can","I loved everything about this stay. Made our time in LA that much more amazing. The pool was so nice, the hot tub helped us relax our sore muscles, and prepare for the next couple days of travel. The breakfast was delicious, and all the employees we came in contact with were so nice and helpful. Thanksss!!!!",June 2017,none,none,The team and I appreciate you taking the time to write a review of your stay. It is great to hear that you had an awesome experience during your stay. The staff and I would like to thank you again for your kind words. It would be our pleasure for you to repeat your experience with us in the future.,none,none,none,none,none,none,196,300
none,2 contributions,5.0 of 5 bubbles,Awesome Service!,"First time staying at a Best Western Plus...will definitely be staying again on our future trips.   The whole staff were accommodating, friendly, courteous and provided the best quality we have seen in a long time.",June 2017,none,none,Thank you for taking the time to write a review of your stay. I'm proud of our team for making your stay a pleasant one. Thank you again for your kind words. The staff and I would love to provide you with another comfortable stay in the future.,none,none,none,none,none,none,197,300
23 helpful votes,36 contributions,4.0 of 5 bubbles,Nice Room-Great Breakfast,"My daughter and I recently stayed a couple of nights at the B/W Plus on a short trip to the area.  We found the property to be easy to find in a quite area.  The facility was not fancy, but was clean and the staff was attentive.  The room was nice with 2 double beds and a sitting room.  The included breakfast (scrambled eggs, hash browns, sausage & toast) was excellent and was served by staff members.  I always ask one question - would you stay there again?  Yes I'd stay here if I ever decide to visit the area again.  Thanks B/W.",June 2017,none,none,"Thank you so much for sharing your experience with us. It is great to hear that you enjoyed the accommodations, the breakfast, and that the staff was attentive and friendly. Thank you again for your review. It would be our pleasure for you to repeat your experience with us in the future.",none,none,none,none,none,none,198,300
12 helpful votes,14 contributions,4.0 of 5 bubbles,Best Value- Period,"I have stayed at this hotel at least 6 times. Honestly I'm not sure how they can be so reasonable and still turn a profit. If you have kids this is the ONLY hotel in the OC that you can have 6 people in the same room, still be comfortable and have an outstanding free breakfast at any where near this price.   Did I mention the breakfast? Eggs (as in from an actual egg), hashbrowns, sausage, turkey bacon, juice, waffle maker (kids really dig this), muffins, yogurt, milk, cereal, fresh fruit, oatmeal, toppings bar, coffee and toast. All gratis.   Rooms have an entry room with a TV chair, desk, pull out couch, fridge, microwave, the adjoining large room has two queens, closet, TV, and bathroom. The place has recently been remodeled to update the décor but they kept the price the",June 2017,none,none,"We want to thank you for taking the time to post a review of your stay.  We truly appreciate your comments regarding the hot breakfast buffet and that you found the hotel to be nice and enjoyed the new decor. We appreciate you letting us know that of the issue with the work trucks. We are sorry for this issue, but if it does happen again please notify us so that we may address the issue.  The staff and I would like to thank you again for posting your review.  We look forward to welcoming you back in the future!",none,none,none,none,none,none,199,300
1 helpful vote,1 contribution,5.0 of 5 bubbles,Vacation,Overall we were completely satisfied with our stay! And would definitely return to that location.  We would also recommend others to stay there.  Hopefully next time there will be more than one washer and dryer.,June 2017,none,none,We appreciate you taking the time to share your experience with us. We are glad to read that you would recommend our hotel and we will work on adding more washers and dryers to our property. The staff and I would like to thank you again for posting your review.  We look forward to welcoming you back in the future!,none,none,none,none,none,none,200,300
54 helpful votes,48 contributions,5.0 of 5 bubbles,Great stay for great price!,The rooms are very roomy and clean. The staff was very welcoming and attentive. We stayed at the hotel while we were in town for my sons water polo tournament and after spending the entire day in the sun it was so nice coming back to our hotel to relax and get some rest. The breakfast was great and plenty to start our day!! We will definitely be back and would recommend this hotel to all our friend and family!!,June 2017,none,none,"Thank you so much for sharing your experience with us. I truly appreciate your comments regarding your stay and how much you enjoyed your suite, complimentary breakfast, and our friendly staff. The staff and I would like to thank you again for posting your review. We look forward to welcoming you back in the future!",none,none,none,none,none,none,201,300
22 helpful votes,18 contributions,5.0 of 5 bubbles,Comfortable stay,"We were in the area to visit family.  Check in was a breeze and the room was very nice.  We had a separate living room which was nice.  We were traveling with our dogs and ther was a nice grass area just across the street and a great area for a walk with them.  Close to shopping but quiet.  The bed was super comfy, better than most ""hotel beds"".",June 2017,none,none,"Thank you for taking the time to post a review. We are happy to hear that you and your pets had a comfortable stay with us. Thank you so much for sharing your experience with us.  We look forward to seeing you again, should your travels bring you back to our area.",none,none,none,none,none,none,202,300
none,1 contribution,5.0 of 5 bubbles,Nice Stay,"Friendly, courteous and accommodating staff. Nice, clean and updated rooms, beautifully decorated lobby, full breakfast and in-room coffee and conveniences. Will stay there again should the need arise.",June 2017,none,none,"Thank you so much for posting a review of our property. We truly appreciate your kind comments regarding the staff, the accommodations, and the breakfast. Once more, thank you for posting your review. We look forward to having you visit with us again in the future.",none,none,none,none,none,none,203,300
32 helpful votes,99 contributions,5.0 of 5 bubbles,Several stays and really liking the hotel,"We've had some odd schedules with our business travel and the hotels seem to be overpriced in the Newport, Irvine area. Some way over priced. We made two trips to the BWP Irvine Spectrum. The last trip was a bust on a deal in San Diego but the hotel was soooo nice to come to and call it a day. The desk people are always very nice and super accommodating. My room is always quiet and very comfortable. Breakfast staff people were so nice and friendly, the food was very good and the waffles are a treat. If you like simple and plain, this is the ticket. For a small breakfast room, the variety is very nice. This is a great home away from home for my business trips. No complaints at all but wonder about the bowl sink on top of the dresser near the TV. Just odd. Will be back many times,",May 2017,none,none,I want to thank you for taking the time to post a review of your stay.  I truly appreciate your comments regarding the hot breakfast buffet and that you found the hotel to be nice and clean.  The staff and I would like to thank you again for posting your review.  We look forward to welcoming you back in the future!,none,none,none,none,none,none,204,300
none,1 contribution,4.0 of 5 bubbles,Stay,"Close to food and fun   Outdoor mall close by. Easy parking, easy access to rooms pool is nice and clean rooms have separate living room with large bedroom area bed is not bad for comfort   Could have had another set of towels already in room but all in all good value",May 2017,none,none,"Thank you for taking the time to tell us about your stay. I'm pleased to hear that you  found the location convenient and that you enjoyed your room accommodations and amenities.  Thank you again for sharing your experience with us. We would love to see you again, should your travels bring you back to our area.",none,none,none,none,none,none,205,300
none,3 contributions,4.0 of 5 bubbles,Weekend getaway,The location of this hotel was well centered to shopping and dinning areas. It was only a few miles away from Laguna Beach and Dana Point. This is a perfect hotel stay for anyone who wants to spend a weekend at the beach but does not want to pay the high prices of being on PCH. You will get great service and save $$.,May 2017,none,none,Thank you so much for sharing your experience with us. We are please to hear that you were able to getaway and chose to stay with us. It was nice to hear that we were able to help you save some money while you visited the local attractions. Thank you again for sharing your comments with us. We look forward to hosting you again on your next getaway.,none,none,none,none,none,none,206,300
